date,TQQQ,Daily,Weekly,Monthly
2014-11-13,4.984787846566567,5.0580867919090275,5.196007047722383,5.8331503983119335
2014-11-14,5.030861146948952,5.119433385580219,5.25744145973033,5.902120110146611
2014-11-17,4.983752051403766,5.084743558673033,5.221816475386082,5.8634606259617925
2014-11-18,5.09557161041522,5.177202741762707,5.317198756327159,5.967016863946277
2014-11-19,5.030861146948953,5.124978716937234,5.263964359737043,5.909204017261327
2014-11-20,5.097641335563462,5.20233116279808,5.343348986231077,5.995416157054674
2014-11-21,5.1343983858756115,5.2179565390821026,5.359225911529884,6.012658585013343
2014-11-24,5.250359260360911,5.339421242535333,5.483979113517526,6.146466659323169
2014-11-25,5.267443041563483,5.378700030284016,5.523707445861631,6.1890655989857635
2014-11-26,5.375122217689775,5.472781263828618,5.618385355178687,6.290543836107446
2014-11-28,5.455364013065986,5.551581965639927,5.696821385160757,6.374688048403093
2014-12-01,5.253983299979144,5.3520927361294515,5.49211315680021,6.145621520156494
